,client_code,KRA YN,IsKarvy,cm_sex,IncomePA,IsDormant,E2Channel,age,months_since_last_login,months_since_last_futures_trade,months_since_last_options_trade,months_since_last_intraday_trade,months_since_last_delivery_trade,THV,ALB,Z20,total_logins_one_year,total_trades_one_year,target
278374,98453071,Y,0.0,M,5_10L,N,CAT,32.0,0.1559058472985603,132.0,132.0,2.7514416899236656,0.2544704995501466,30.0,0.83,1.0,501.0,190.0,0.0
278407,JANJ1990,Y,0.0,M,5_10L,N,Franchisee,31.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,35507.03,1.0,44.0,5.0,0.0
278451,16968951,Y,0.0,M,<=1L,N,CAT,20.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,14.38,1.0,40.0,2.0,0.0
278500,23489026,N,0.0,F,<=1L,N,CAT,54.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,15.03,1.0,6.0,2.0,0.0
278532,26583685,Y,0.0,M,<=1L,N,CAT,34.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,3076.0,84.39,1.0,41.0,2.0,0.0
278533,26677955,Y,0.0,F,<=1L,N,CAT,28.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,105402.87,1.0,25.0,7.0,0.0
278539,28234350,Y,0.0,M,<=1L,N,CAT,20.0,0.2544704995501466,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,18.53,1.0,15.0,9.0,0.0
278568,32484955,Y,0.0,M,<=1L,N,CAT,22.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,2.8,1.0,6.0,2.0,0.0
278633,43319107,N,0.0,M,<=1L,N,CAT,25.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,6.55,1.0,9.0,3.0,0.0
278638,44644103,N,0.0,M,<=1L,N,CAT,24.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,92.84,1.0,37.0,3.0,0.0
278656,47700355,N,0.0,M,<=1L,N,others,35.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,483.04,1.0,17.0,2.0,0.0
278713,55276783,N,0.0,M,<=1L,N,CAT,26.0,0.1887607313824225,132.0,132.0,132.0,0.2544704995501466,0.0,4.95,1.0,6.0,2.0,0.0
278731,58639486,Y,0.0,M,<=1L,N,CAT,26.0,0.1559058472985603,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,67.73,1.0,16.0,5.0,0.0
278748,60672136,Y,0.0,M,<=1L,N,CAT,21.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,99.25,1.0,22.0,3.0,0.0
278789,66762456,N,0.0,F,<=1L,N,CAT,54.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,16.7,1.0,6.0,2.0,0.0
278818,70811576,Y,0.0,M,<=1L,N,CAT,27.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,11.21,1.0,5.0,2.0,0.0
278828,71879156,Y,0.0,M,5_10L,N,Franchisee,23.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,5.14,1.0,19.0,2.0,0.0
278839,74104071,Y,0.0,M,<=1L,N,CAT,24.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,20.97,1.0,12.0,2.0,0.0
278953,91033104,Y,0.0,M,<=1L,N,CAT,39.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,3468.0,862.71,1.0,45.0,3.0,0.0
278958,91580403,N,0.0,M,<=1L,N,CAT,19.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,20.36,1.0,22.0,3.0,0.0
279004,98155971,Y,0.0,M,<=1L,N,CAT,21.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,10.97,1.0,6.0,2.0,0.0
279122,45529460,Y,0.0,M,<=1L,N,CAT,34.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,-14.53,1.0,45.0,5.0,0.0
279166,11891917,N,0.0,F,5_10L,N,CAT,19.0,0.3530351518017329,132.0,132.0,132.0,0.2216156154662845,0.0,92.38,1.0,4.0,3.0,0.0
279181,13220708,N,0.0,M,5_10L,N,CAT,34.0,0.1887607313824225,132.0,132.0,132.0,0.2544704995501466,0.0,151.64,1.0,10.0,2.0,0.0
279184,13637371,Y,0.0,M,<=1L,N,CAT,24.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,31.1,1.0,15.0,2.0,0.0
279188,14097129,Y,0.0,F,<=1L,N,CAT,20.0,0.1887607313824225,132.0,132.0,132.0,0.2544704995501466,0.0,47.86,1.0,2.0,3.0,0.0
279189,14126246,N,0.0,M,<=1L,N,CAT,33.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,73.42,1.0,36.0,2.0,0.0
279202,14988176,N,0.0,M,5_10L,N,CAT,22.0,0.2544704995501466,132.0,132.0,132.0,0.2216156154662845,1001.0,28.44,1.0,3.0,2.0,0.0
279271,19950465,N,0.0,M,<=1L,N,CAT,41.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,10082.45,1.0,71.0,3.0,0.0
279274,20210319,Y,0.0,M,<=1L,N,CAT,19.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,976.54,1.0,29.0,3.0,0.0
279309,22834201,Y,0.0,M,<=1L,N,CAT,25.0,0.1559058472985603,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,0.36,1.0,7.0,5.0,0.0
279312,22990978,N,0.0,M,<=1L,N,CAT,29.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,515.98,1.0,18.0,3.0,0.0
279355,25848828,N,0.0,M,5_10L,N,CAT,23.0,0.1887607313824225,132.0,132.0,0.2216156154662845,0.2216156154662845,0.0,-13.62,1.0,7.0,21.0,0.0
279367,27429688,N,0.0,M,<=1L,N,CAT,22.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,1.56,1.0,9.0,2.0,0.0
279463,34859378,Y,0.0,M,<=1L,N,CAT,19.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,31.1,1.0,7.0,2.0,0.0
279476,35825610,N,0.0,M,<=1L,N,CAT,20.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,5.3,1.0,12.0,2.0,0.0
279479,35923403,N,0.0,M,<=1L,N,CAT,25.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,32.16,1.0,94.0,2.0,0.0
279500,38119934,Y,0.0,M,<=1L,N,CAT,20.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,10.3,1.0,8.0,3.0,0.0
279501,38123562,Y,0.0,M,<=1L,N,CAT,47.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,11.48,1.0,5.0,2.0,0.0
279521,39546378,N,0.0,M,<=1L,N,CAT,21.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,2.75,1.0,27.0,2.0,0.0
279543,41020547,N,0.0,M,<=1L,N,CAT,37.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,156.93,1.0,43.0,5.0,0.0
279560,41926230,Y,0.0,M,<=1L,N,CAT,26.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,22.65,1.0,4.0,2.0,0.0
279562,42038391,N,0.0,M,<=1L,N,CAT,19.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,-76.11,1.0,28.0,4.0,0.0
279575,42862009,N,0.0,M,<=1L,N,CAT,22.0,0.2216156154662845,132.0,132.0,132.0,0.2216156154662845,0.0,9.1,1.0,4.0,2.0,0.0
279592,44407614,N,0.0,M,<=1L,N,CAT,24.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,0.43,1.0,27.0,2.0,0.0
279614,46380500,N,0.0,M,<=1L,N,CAT,18.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,-35.1,1.0,31.0,4.0,0.0
279636,47907651,N,0.0,M,<=1L,N,CAT,73.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,9.21,1.0,83.0,2.0,0.0
279670,50513912,N,0.0,M,<=1L,N,CAT,22.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,10.08,1.0,5.0,2.0,0.0
279678,51042312,N,0.0,M,>25L,N,CAT,38.0,0.1559058472985603,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,931.33,1.0,9.0,5.0,0.0
279683,51729665,N,0.0,M,<=1L,N,CAT,20.0,0.1887607313824225,132.0,132.0,132.0,0.2544704995501466,0.0,45.91,1.0,25.0,2.0,0.0
279696,52780590,Y,0.0,M,<=1L,N,CAT,32.0,0.1887607313824225,132.0,132.0,132.0,0.2544704995501466,0.0,6.51,1.0,26.0,3.0,0.0
279784,59418825,Y,0.0,M,<=1L,N,CAT,55.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,-10.39,1.0,19.0,3.0,0.0
279790,60321940,Y,0.0,M,<=1L,N,CAT,21.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,7.81,1.0,23.0,2.0,0.0
279828,63141602,N,0.0,M,<=1L,N,CAT,19.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,-0.59,1.0,4.0,2.0,0.0
279830,63159622,N,0.0,M,<=1L,N,CAT,23.0,0.1887607313824225,132.0,132.0,132.0,0.2544704995501466,0.0,-48.33,1.0,6.0,6.0,0.0
279837,63802987,Y,0.0,M,<=1L,N,CAT,49.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,92.0,8.59,1.0,20.0,2.0,0.0
279853,64756107,N,0.0,M,<=1L,N,CAT,32.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,31.03,1.0,58.0,2.0,0.0
279882,66329510,N,0.0,M,<=1L,N,CAT,44.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,572.0,4478.97,1.0,52.0,2.0,0.0
279887,66725945,N,0.0,M,<=1L,N,CAT,62.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,132.47,1.0,25.0,2.0,0.0
279896,67173285,Y,0.0,M,<=1L,N,CAT,48.0,0.2544704995501466,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,31.45,1.0,19.0,4.0,0.0
279944,70464962,N,0.0,F,<=1L,N,Franchisee,53.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,-3.96,1.0,7.0,2.0,0.0
279949,70589137,N,0.0,F,<=1L,N,CAT,34.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,11390.6,1.0,34.0,7.0,0.0
280027,77028401,N,0.0,M,<=1L,N,CAT,28.0,0.1887607313824225,132.0,132.0,132.0,0.2216156154662845,0.0,0.44,1.0,14.0,2.0,0.0
280098,82091814,Y,0.0,M,<=1L,N,CAT,19.0,0.1559058472985603,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,0.56,1.0,27.0,5.0,0.0
280114,83437564,Y,0.0,M,5_10L,N,CAT,18.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,4.49,1.0,2.0,2.0,0.0
280136,84988653,N,0.0,F,<=1L,N,CAT,31.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,378.0,70.9,1.0,29.0,3.0,0.0
280169,87070419,N,0.0,M,<=1L,N,CAT,20.0,0.2216156154662845,132.0,132.0,132.0,0.2216156154662845,0.0,25.04,1.0,10.0,2.0,0.0
280175,87288585,Y,0.0,M,<=1L,N,CAT,26.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,10.79,1.0,2.0,2.0,0.0
280177,87500479,N,0.0,M,<=1L,N,CAT,56.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,3.04,1.0,3.0,2.0,0.0
280182,88024829,N,0.0,M,<=1L,N,CAT,35.0,0.1887607313824225,132.0,132.0,132.0,0.2216156154662845,0.0,764.17,1.0,19.0,2.0,0.0
280191,88616216,N,0.0,M,<=1L,N,CAT,31.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,20.21,1.0,5.0,3.0,0.0
280207,89816270,N,0.0,M,<=1L,N,CAT,22.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,4.48,1.0,4.0,2.0,0.0
280213,90198746,Y,0.0,M,<=1L,N,CAT,22.0,0.2544704995501466,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,6.96,1.0,6.0,4.0,0.0
280255,93646252,N,0.0,F,<=1L,N,CAT,36.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,23749.01,1.0,32.0,5.0,0.0
280295,97180974,N,0.0,F,<=1L,N,CAT,26.0,0.1559058472985603,132.0,132.0,0.2216156154662845,0.2216156154662845,0.0,65.25,1.0,13.0,11.0,0.0
280330,99504754,N,0.0,M,<=1L,N,CAT,25.0,0.1887607313824225,132.0,132.0,132.0,0.2216156154662845,0.0,691.27,1.0,18.0,3.0,0.0
280332,99737446,N,0.0,M,<=1L,N,CAT,33.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,305.44,1.0,22.0,2.0,0.0
280369,SAGAG542,N,1.0,M,5_10L,N,CAT,51.0,0.1887607313824225,132.0,132.0,132.0,0.2216156154662845,511.0,489.74,1.0,14.0,2.0,0.0
280397,96626170,Y,0.0,M,<=1L,N,CAT,59.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,19688.16,1.0,69.0,32.0,0.0
280416,SUREN438,Y,0.0,M,5_10L,N,others,36.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,684.65,1.0,137.0,14.0,0.0
280422,63798040,Y,0.0,M,5_10L,N,CAT,36.0,0.1559058472985603,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,-124.35,1.0,63.0,4.0,0.0
280460,55310104,N,0.0,M,<=1L,N,CAT,21.0,0.1887607313824225,132.0,132.0,132.0,0.2544704995501466,0.0,30.12,1.0,10.0,2.0,0.0
280482,29504776,Y,0.0,M,<=1L,N,CAT,29.0,0.1559058472985603,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,-50.38,1.0,24.0,4.0,0.0
280512,65186543,Y,0.0,M,<=1L,N,CAT,52.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,512.43,1.0,10.0,3.0,0.0
280533,89731663,N,0.0,M,<=1L,N,CAT,38.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,-168.01,1.0,24.0,6.0,0.0
280551,76597632,N,0.0,M,<=1L,N,CAT,46.0,0.1887607313824225,132.0,132.0,132.0,0.2216156154662845,0.0,-348.87,1.0,8.0,2.0,0.0
280553,63410354,N,0.0,M,<=1L,N,CAT,45.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,140.42,1.0,55.0,3.0,0.0
280592,10548784,Y,0.0,M,<=1L,N,CAT,24.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,4.66,1.0,6.0,2.0,0.0
280622,12196923,N,0.0,M,<=1L,N,CAT,20.0,0.1887607313824225,132.0,132.0,132.0,0.2216156154662845,0.0,11.55,1.0,4.0,2.0,0.0
280654,14086134,N,0.0,M,<=1L,N,CAT,18.0,0.2544704995501466,132.0,132.0,132.0,0.2216156154662845,0.0,-3.16,1.0,2.0,3.0,0.0
280747,18956107,Y,0.0,M,<=1L,N,CAT,34.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,7.75,1.0,14.0,2.0,0.0
280754,19241851,N,0.0,M,5_10L,N,Franchisee,21.0,0.2216156154662845,132.0,132.0,132.0,0.2216156154662845,0.0,29.96,1.0,3.0,2.0,0.0
280755,19255401,N,0.0,M,<=1L,N,CAT,23.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,12.8,1.0,4.0,2.0,0.0
280777,20618811,N,0.0,M,5_10L,N,CAT,18.0,0.2216156154662845,132.0,132.0,132.0,0.2216156154662845,0.0,4.46,1.0,2.0,2.0,0.0
280854,24128544,Y,0.0,M,<=1L,N,Franchisee,25.0,0.1887607313824225,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,38.41,1.0,16.0,5.0,0.0
280855,24169113,N,0.0,M,5_10L,N,Franchisee,25.0,0.1887607313824225,132.0,132.0,0.2544704995501466,0.2216156154662845,0.0,455.16,1.0,8.0,4.0,0.0
280864,24564108,N,0.0,M,5_10L,N,CAT,20.0,0.2216156154662845,132.0,132.0,0.2216156154662845,0.2216156154662845,0.0,56.2,1.0,4.0,5.0,0.0
280867,24603887,Y,0.0,M,<=1L,N,CAT,32.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,54476.27,1.0,37.0,2.0,0.0
280889,25809471,N,1.0,M,5_10L,N,Franchisee,51.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,150.53,0.0,7.0,4.0,0.0
280909,26657266,N,0.0,M,<=1L,N,CAT,19.0,0.2544704995501466,132.0,132.0,132.0,0.2216156154662845,0.0,5.81,1.0,7.0,2.0,0.0
280931,28651488,Y,0.0,M,<=1L,N,CAT,24.0,0.1559058472985603,132.0,132.0,0.2216156154662845,0.2216156154662845,0.0,366.25,1.0,32.0,7.0,0.0
281065,66323061,N,0.0,M,<=1L,N,CAT,21.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,2.78,1.0,51.0,2.0,0.0
281089,67590177,Y,0.0,F,<=1L,N,CAT,24.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,11.03,1.0,2.0,2.0,0.0
281118,68730913,Y,0.0,M,<=1L,N,CAT,20.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,0.23,1.0,16.0,2.0,0.0
281161,70678918,Y,0.0,M,<=1L,N,CAT,21.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,2.48,1.0,20.0,2.0,0.0
281215,73053829,Y,0.0,M,<=1L,N,CAT,18.0,0.1559058472985603,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,99.79,1.0,25.0,4.0,0.0
281251,75223619,Y,0.0,M,5_10L,N,GL Investments,35.0,132.0,132.0,132.0,132.0,0.2544704995501466,155.0,143.09,1.0,0.0,2.0,0.0
281261,75606215,Y,0.0,F,5_10L,N,Franchisee,41.0,132.0,132.0,132.0,132.0,0.2544704995501466,87295.0,3393.92,1.0,3.0,5.0,0.0
281278,76212865,N,0.0,M,5_10L,N,CAT,48.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,1155.84,1.0,17.0,2.0,0.0
281283,76340583,N,0.0,M,5_10L,N,CAT,18.0,0.1559058472985603,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,8.51,1.0,15.0,5.0,0.0
281292,76634187,Y,0.0,M,<=1L,N,CAT,42.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,10.97,1.0,8.0,2.0,0.0
281313,77499245,N,0.0,M,<=1L,N,CAT,27.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,-760.36,1.0,82.0,4.0,0.0
281314,77501160,N,0.0,M,<=1L,N,CAT,20.0,0.1887607313824225,132.0,132.0,132.0,0.2216156154662845,0.0,-86.14,1.0,17.0,3.0,0.0
281393,81245894,N,0.0,F,5_10L,N,CAT,26.0,0.2544704995501466,132.0,132.0,132.0,0.2216156154662845,0.0,1.66,1.0,2.0,2.0,0.0
281530,32384709,Y,0.0,M,5_10L,N,Franchisee,42.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,533.36,1.0,16.0,2.0,0.0
281531,32418766,Y,0.0,M,5_10L,N,Franchisee,29.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,2.03,1.0,47.0,4.0,0.0
281534,32499152,Y,0.0,M,<=1L,N,CAT,32.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,470.0,925.87,1.0,23.0,2.0,0.0
281552,33802279,N,0.0,F,<=1L,N,CAT,40.0,0.2216156154662845,132.0,0.2544704995501466,0.2544704995501466,132.0,0.0,1028.16,1.0,39.0,24.0,0.0
281558,34112041,N,0.0,M,1_5L,N,Franchisee,24.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,199.58,1.0,32.0,2.0,0.0
281579,35106203,Y,0.0,M,5_10L,N,CAT,22.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,22.24,1.0,3.0,3.0,0.0
281621,36823169,Y,0.0,M,<=1L,N,CAT,19.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,0.46,1.0,8.0,2.0,0.0
281640,37958756,N,0.0,M,<=1L,N,CAT,24.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,10.94,1.0,5.0,2.0,0.0
281684,40002508,N,0.0,M,<=1L,N,CAT,35.0,0.2216156154662845,132.0,132.0,0.2216156154662845,0.2216156154662845,0.0,0.8,1.0,11.0,4.0,0.0
281687,40154210,N,0.0,M,<=1L,N,CAT,28.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,3.02,1.0,3.0,2.0,0.0
281692,40512635,Y,0.0,M,5_10L,N,Franchisee,33.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,75.87,1.0,9.0,2.0,0.0
281713,41955274,Y,0.0,M,<=1L,N,others,38.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,953.08,1.0,16.0,3.0,0.0
281715,42230526,N,0.0,F,<=1L,N,Franchisee,23.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,503.96,1.0,56.0,15.0,0.0
281717,42259996,Y,0.0,M,<=1L,N,CAT,30.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,-8.62,1.0,12.0,4.0,0.0
281743,43706797,N,0.0,M,5_10L,N,CAT,54.0,0.2216156154662845,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,-0.02,1.0,10.0,7.0,0.0
281753,44176571,N,0.0,M,<=1L,N,CAT,30.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,9726.91,1.0,39.0,11.0,0.0
281757,44281263,N,0.0,M,<=1L,N,CAT,25.0,0.2216156154662845,132.0,132.0,132.0,0.2216156154662845,0.0,1.11,1.0,3.0,2.0,0.0
281761,44552512,Y,0.0,M,<=1L,N,CAT,20.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,34.02,1.0,28.0,2.0,0.0
281778,45398938,N,0.0,M,<=1L,N,Franchisee,39.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,12.19,1.0,20.0,2.0,0.0
281788,45767218,Y,0.0,M,<=1L,N,CAT,24.0,0.1559058472985603,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,4.5,1.0,8.0,5.0,0.0
281791,45956598,N,0.0,M,<=1L,N,CAT,18.0,0.1559058472985603,132.0,132.0,0.2216156154662845,0.2216156154662845,0.0,1.15,1.0,37.0,5.0,0.0
281794,46276506,N,0.0,F,<=1L,N,CAT,33.0,0.2216156154662845,132.0,132.0,0.2216156154662845,0.2216156154662845,0.0,-6.55,1.0,3.0,16.0,0.0
281803,46703498,Y,0.0,M,<=1L,N,CAT,21.0,0.2216156154662845,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,88.21,1.0,18.0,5.0,0.0
281809,47199100,Y,0.0,M,5_10L,N,Franchisee,30.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,4179.0,6770.78,1.0,3.0,2.0,0.0
281814,47417770,N,0.0,M,<=1L,N,CAT,34.0,132.0,132.0,132.0,132.0,0.2544704995501466,0.0,30.99,1.0,15.0,2.0,0.0
281822,47806712,N,0.0,M,5_10L,N,CAT,22.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,148.0,11.05,1.0,93.0,3.0,0.0
281873,50239431,Y,0.0,M,<=1L,N,CAT,22.0,0.1559058472985603,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,-1.06,1.0,17.0,4.0,0.0
281916,52803503,N,0.0,M,5_10L,N,CAT,34.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,17.96,1.0,7.0,3.0,0.0
281947,54635002,Y,0.0,F,<=1L,N,CAT,21.0,0.1887607313824225,132.0,132.0,132.0,0.2544704995501466,0.0,1074.71,1.0,17.0,2.0,0.0
281954,55243721,Y,0.0,M,<=1L,N,CAT,20.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,-8.99,1.0,11.0,3.0,0.0
281971,56208525,N,0.0,M,<=1L,N,CAT,29.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,254.31,1.0,30.0,2.0,0.0
281974,56284749,Y,0.0,M,<=1L,N,CAT,29.0,0.1887607313824225,132.0,132.0,0.2544704995501466,0.2544704995501466,0.0,0.07,1.0,20.0,5.0,0.0
282079,84918002,Y,0.0,M,<=1L,N,CAT,25.0,0.1887607313824225,132.0,132.0,132.0,0.2544704995501466,0.0,9.11,1.0,7.0,2.0,0.0
282098,85721493,Y,0.0,M,<=1L,N,CAT,22.0,0.1887607313824225,132.0,132.0,132.0,0.2544704995501466,0.0,1.56,1.0,18.0,2.0,0.0
282106,86045313,N,0.0,M,<=1L,N,CAT,21.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,1.71,1.0,2.0,2.0,0.0
282117,87026563,N,0.0,M,<=1L,N,CAT,29.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,2.78,1.0,4.0,2.0,0.0
282126,87390382,N,0.0,M,5_10L,N,CAT,26.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,0.0,30.91,1.0,17.0,2.0,0.0
282153,88445370,N,0.0,M,<=1L,N,CAT,19.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,-5.41,1.0,11.0,3.0,0.0
282162,89091940,N,0.0,F,<=1L,N,CAT,20.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,21.19,1.0,14.0,2.0,0.0
282163,89122027,N,0.0,F,<=1L,N,CAT,47.0,0.2216156154662845,132.0,132.0,132.0,0.2216156154662845,0.0,1.99,1.0,2.0,2.0,0.0
282214,91916704,N,0.0,M,<=1L,N,CAT,26.0,0.1887607313824225,132.0,132.0,132.0,0.2216156154662845,0.0,2.91,1.0,21.0,2.0,0.0
282234,92783088,N,0.0,M,<=1L,N,CAT,48.0,0.2216156154662845,132.0,132.0,132.0,0.2216156154662845,0.0,1.99,1.0,1.0,2.0,0.0
282259,93865097,Y,0.0,M,5_10L,N,CAT,46.0,0.2544704995501466,132.0,132.0,132.0,0.2544704995501466,0.0,5.99,1.0,9.0,2.0,0.0
282283,94990986,N,0.0,M,<=1L,N,CAT,28.0,0.1559058472985603,132.0,132.0,132.0,0.2216156154662845,511.0,28.42,1.0,113.0,3.0,0.0
282287,95138232,N,0.0,F,<=1L,N,CAT,49.0,0.2216156154662845,132.0,132.0,132.0,0.2544704995501466,0.0,2.84,1.0,11.0,2.0,0.0
282318,96093410,Y,0.0,M,5_10L,N,Franchisee,50.0,0.1559058472985603,132.0,132.0,132.0,0.2544704995501466,0.0,169.97,1.0,26.0,2.0,0.0
282355,97885691,N,0.0,F,<=1L,N,CAT,19.0,0.1887607313824225,132.0,132.0,132.0,0.2216156154662845,0.0,2.54,1.0,2.0,3.0,0.0
